anchor_log10,K_compute,kernel,N,sigma_pred,sigma_eff,sigma_eff_hard,ratio_obs_over_hard,median_abs_err,mean_abs_err,ks_D_eff,ks_p_eff
9,500,paired_triangle,20,129.06067096284153,114.89522628316809,109.81193108300602,1.0462909189377578,80.6930059492588,90.68275303989648,0.10699609558642253,0.9676698542726027
9,1000,antipair_03,20,101.43833626423948,168.62557958114155,84.77156502028421,1.9891762000712465,104.30509521067142,133.95348868519068,0.12808512656614035,0.875544223616791
9,1000,antipair_05,20,101.43833626423948,250.22538690707847,84.77156502028421,2.951760851025982,149.01948501169682,201.33358899243177,0.1586907766967161,0.6564459409161691
9,1000,boundary_pair,20,101.43833626423948,84.63235595887997,84.77156502028421,0.9983578330614642,50.76153413951397,62.24117533974349,0.14985885893977885,0.7247428536825571
9,1000,half_int,20,101.43833626423948,84.60997523822175,84.77156502028421,0.9980938209407388,50.7061423510313,62.231995737552644,0.14887177932380818,0.7322582068586493
9,1000,hard,20,101.43833626423948,84.77156502028421,84.77156502028421,1.0,51.866695791482925,62.51677100844681,0.15406288573719587,0.6924061122435096
9,1000,paired_hann,20,101.43833626423948,101.2406590876724,84.77156502028421,1.1942761592692956,77.07227995991707,81.20431346967817,0.16533673457648002,0.60480309606963
9,1000,paired_riesz,20,101.43833626423948,96.12648186636939,84.77156502028421,1.1339472362385685,58.903920739889145,74.59434130191804,0.17855573482843634,0.5050897475014398
9,1000,paired_triangle,20,101.43833626423948,100.26259870019238,84.77156502028421,1.1827385595181765,67.58181484043598,79.76517977751791,0.12602564207656905,0.8873927075367485
9,2000,antipair_03,20,78.92513540802928,166.6190414005462,63.87861931888703,2.6083694853949644,91.76039707660675,131.27348754927516,0.13903885193100468,0.8044341665445959
9,2000,antipair_05,20,78.92513540802928,250.66542323751446,63.87861931888703,3.9240895609558057,136.65553417801857,199.08827078938484,0.13563587437985342,0.8278178426258465
9,2000,boundary_pair,20,78.92513540802928,64.01677879079766,63.87861931888703,1.002162843739952,42.55937963724136,47.374171814695,0.1778346122448523,0.5103603563360545
9,2000,half_int,20,78.92513540802928,64.02442687879609,63.87861931888703,1.0022825721886877,42.713882103562355,47.39636259190738,0.1780307125433977,0.5089247406275337
9,2000,hard,20,78.92513540802928,63.87861931888703,63.87861931888703,1.0,42.83161635696888,47.23548944406211,0.1803839328079469,0.4918364247720057
9,2000,paired_hann,20,78.92513540802928,85.1634608071986,63.87861931888703,1.3332076008414644,51.22318221628666,63.76546189822257,0.17027748058513437,0.5668724122485274
9,2000,paired_riesz,20,78.92513540802928,76.86043505424087,63.87861931888703,1.2032263044156857,40.89879289269447,56.30978077240288,0.1515268756650423,0.7119690805791055
9,2000,paired_triangle,20,78.92513540802928,83.3961322471727,63.87861931888703,1.3055406196375774,48.975404396653175,62.984414572641256,0.14320601639247965,0.7745535317756593
9,4000,antipair_03,20,60.897828774048236,156.43078443898312,47.54433737968659,3.290208530823241,104.10868325829506,125.64364466518164,0.12106709577664898,0.9135636221594962
9,4000,antipair_05,20,60.897828774048236,240.24162797768008,47.54433737968659,5.053001918170045,154.95379497110844,194.32890837192537,0.10517738688830902,0.9724286139272627
9,4000,boundary_pair,20,60.897828774048236,47.63706027369672,47.54433737968659,1.0019502405358949,30.704266220331192,36.01998124234378,0.1185861865601483,0.9253244385484641
9,4000,half_int,20,60.897828774048236,47.604306369222016,47.54433737968659,1.0012613276962201,31.170717403292656,36.04091083519161,0.11784855652611503,0.9286422149242121
9,4000,hard,20,60.897828774048236,47.54433737968659,47.54433737968659,1.0,31.644615441560745,36.05537479519844,0.11634921264520248,0.9351287239178027
9,4000,paired_hann,20,60.897828774048236,65.8007000081881,47.54433737968659,1.383986056692875,44.350329995155334,47.64269663654268,0.16436795094157597,0.6123017032422647
9,4000,paired_riesz,20,60.897828774048236,56.98872024169967,47.54433737968659,1.1986436951805792,37.851694747805595,42.76081604994833,0.20289337322629164,0.344084507110786
9,4000,paired_triangle,20,60.897828774048236,65.26363471177473,47.54433737968659,1.3726899628568332,45.17889477312565,48.056085558235644,0.19479802384656264,0.39365589628176495
