log10_x_anchor,x,pi_x,K,abs_err
5.5,460738,38512,8000,1.168668
5.5,460738,38512,9000,0.568008
5.5,460738,38512,10000,0.448929
5.5,460738,38512,11000,0.010984
5.5,460738,38512,12000,0.102763
5.5,460738,38512,13000,0.266127
5.5,460738,38512,14000,0.068147
5.5,460738,38512,15000,0.038103
5.5,460738,38512,16000,0.117854
5.5,460738,38512,17000,0.260033
5.5,460738,38512,18000,0.344946
5.5,460738,38512,19000,0.449275
5.5,460738,38512,20000,0.679185
5.5,464996,38839,250,4.230036
5.5,464996,38839,500,0.446353
5.5,464996,38839,750,1.372297
5.5,464996,38839,1000,0.124290
5.5,464996,38839,1500,0.629398
5.5,464996,38839,2000,0.986713
5.5,464996,38839,2500,0.904006
5.5,464996,38839,3000,0.555028
5.5,464996,38839,3500,0.520487
5.5,464996,38839,4000,0.639483
5.5,464996,38839,4500,0.336335
5.5,464996,38839,5000,0.388836
5.5,464996,38839,6000,0.407603
5.5,464996,38839,7000,0.378746
5.5,464996,38839,8000,0.571147
5.5,464996,38839,9000,0.909966
5.5,464996,38839,10000,0.421318
5.5,464996,38839,11000,0.458263
5.5,464996,38839,12000,0.092242
5.5,464996,38839,13000,0.023346
5.5,464996,38839,14000,0.143419
5.5,464996,38839,15000,0.165457
5.5,464996,38839,16000,0.367194
5.5,464996,38839,17000,0.481584
5.5,464996,38839,18000,0.697729
5.5,464996,38839,19000,0.869028
5.5,464996,38839,20000,0.985502
5.5,470267,39246,250,1.648055
5.5,470267,39246,500,2.035452
5.5,470267,39246,750,0.284900
5.5,470267,39246,1000,0.089755
5.5,470267,39246,1500,0.204333
5.5,470267,39246,2000,0.354248
5.5,470267,39246,2500,0.475104
5.5,470267,39246,3000,1.301582
5.5,470267,39246,3500,1.335475
5.5,470267,39246,4000,1.020314
5.5,470267,39246,4500,1.280308
5.5,470267,39246,5000,1.925587
5.5,470267,39246,6000,1.402809
5.5,470267,39246,7000,1.129175
5.5,470267,39246,8000,0.888101
5.5,470267,39246,9000,0.586289
5.5,470267,39246,10000,0.486456
5.5,470267,39246,11000,0.690464
5.5,470267,39246,12000,0.603964
5.5,470267,39246,13000,0.489203
5.5,470267,39246,14000,0.355812
5.5,470267,39246,15000,0.111583
5.5,470267,39246,16000,0.101812
5.5,470267,39246,17000,0.028839
5.5,470267,39246,18000,0.014853
5.5,470267,39246,19000,0.064707
5.5,470267,39246,20000,0.042040
5.5,472540,39427,250,0.015940
5.5,472540,39427,500,1.079595
5.5,472540,39427,750,0.918406
5.5,472540,39427,1000,0.520159
5.5,472540,39427,1500,2.170848
5.5,472540,39427,2000,2.086110
5.5,472540,39427,2500,2.023972
5.5,472540,39427,3000,2.637400
5.5,472540,39427,3500,2.168972
5.5,472540,39427,4000,2.024623
5.5,472540,39427,4500,1.872721
5.5,472540,39427,5000,1.436484
5.5,472540,39427,6000,1.702054
5.5,472540,39427,7000,1.390987
5.5,472540,39427,8000,1.626879
5.5,472540,39427,9000,1.653847
5.5,472540,39427,10000,1.565498
5.5,472540,39427,11000,1.460790
5.5,472540,39427,12000,1.443847
5.5,472540,39427,13000,1.443514
5.5,472540,39427,14000,1.281904
5.5,472540,39427,15000,1.010216
5.5,472540,39427,16000,1.537440
5.5,472540,39427,17000,1.441457
5.5,472540,39427,18000,1.453438
5.5,472540,39427,19000,1.547191
5.5,472540,39427,20000,1.608708
