h,x,K,abs_err
0.001,235393.71975499907,200,0.9414895977497508
0.001,235393.71975499907,250,0.20602517955194344
0.001,235393.71975499907,300,0.169878063028591
0.001,235393.71975499907,1526,1.0031196159252431
0.001,235393.71975499907,2000,0.9826580740773352
0.001,242446.20170823307,1,7.3694450385264645
0.001,242446.20170823307,5,3.6626950699210283
0.001,242446.20170823307,10,3.8072058894285874
0.001,242446.20170823307,25,3.639740334900125
0.001,242446.20170823307,50,1.582924845693924
0.001,242446.20170823307,100,0.5394100494922895
0.001,242446.20170823307,133,0.9704924053512514
0.001,242446.20170823307,150,0.2411694174807053
0.001,242446.20170823307,200,0.448155831774784
0.001,242446.20170823307,250,1.078143102426111
0.001,242446.20170823307,300,1.373771640483028
0.001,242446.20170823307,1526,1.9815372172124626
0.001,242446.20170823307,2000,1.978375261212932
0.001,249709.97860065434,1,7.158535826176376
0.001,249709.97860065434,5,10.464384902468737
0.001,249709.97860065434,10,9.714287042348587
0.001,249709.97860065434,25,2.21564330511319
0.001,249709.97860065434,50,6.713636102856981
0.001,249709.97860065434,100,2.72953979196609
0.001,249709.97860065434,133,2.5145276879884477
0.001,249709.97860065434,150,1.632939357397845
0.001,249709.97860065434,200,2.055670623009064
0.001,249709.97860065434,250,0.7364589882818109
0.001,249709.97860065434,300,0.7287310838182748
0.001,249709.97860065434,1526,0.6696615448236116
0.001,249709.97860065434,2000,0.6715647801102023
0.001,257191.3809059347,1,0.12747346233663848
0.001,257191.3809059347,5,0.37574222560215276
0.001,257191.3809059347,10,0.21452352139749564
0.001,257191.3809059347,25,0.26745348971599014
0.001,257191.3809059347,50,4.950135981765925
0.001,257191.3809059347,100,3.627065778924589
0.001,257191.3809059347,133,3.759353990048112
0.001,257191.3809059347,150,3.452432390207832
0.001,257191.3809059347,200,2.5182212498875742
0.001,257191.3809059347,250,3.0064365307916887
0.001,257191.3809059347,300,1.9725186785653932
0.001,257191.3809059347,1526,1.0961205376297585
0.001,257191.3809059347,2000,1.059998963286489
0.001,264896.92876105296,1,5.076443810845376
0.001,264896.92876105296,5,10.62470341379958
0.001,264896.92876105296,10,9.444072233738552
0.001,264896.92876105296,25,4.717284571706841
0.001,264896.92876105296,50,1.9813145495318167
0.001,264896.92876105296,100,0.7377700234683289
0.001,264896.92876105296,133,0.44277493732442963
0.001,264896.92876105296,150,0.6173345217212045
0.001,264896.92876105296,200,0.6727679137038649
0.001,264896.92876105296,250,0.7478274781096843
0.001,264896.92876105296,300,0.177691335324198
0.001,264896.92876105296,1526,0.7325713514983363
0.001,264896.92876105296,2000,0.6730029349419056
0.001,272833.33764867694,1,14.461679831758374
0.001,272833.33764867694,5,5.574581166198186
0.001,272833.33764867694,10,5.814755290444737
0.001,272833.33764867694,25,4.357451925443456
0.001,272833.33764867694,50,3.590831903005892
0.001,272833.33764867694,100,2.7135711169939896
0.001,272833.33764867694,133,3.3284731154890324
0.001,272833.33764867694,150,2.9349132073984947
0.001,272833.33764867694,200,1.4849659188221267
0.001,272833.33764867694,250,1.2923963636130793
0.001,272833.33764867694,300,0.8104495831357781
0.001,272833.33764867694,1526,0.65155277415397
0.001,272833.33764867694,2000,0.6088783138766303
0.001,281007.5242497918,1,9.704181672335835
0.001,281007.5242497918,5,2.744874894797249
0.001,281007.5242497918,10,1.0790789847778797
0.001,281007.5242497918,25,0.8240719911882479
0.001,281007.5242497918,50,0.4316617419353861
0.001,281007.5242497918,100,1.0344949606442242
0.001,281007.5242497918,133,2.5917886771567282
0.001,281007.5242497918,150,2.937449624736473
0.001,281007.5242497918,200,1.5594444892340107
0.001,281007.5242497918,250,0.7547310447043856
0.001,281007.5242497918,300,1.8450768608017825
0.001,281007.5242497918,1526,2.534486328568164
0.001,281007.5242497918,2000,2.568018806337932
0.001,289426.61247167515,1,1.9915582470348454
0.001,289426.61247167515,5,2.189567597495625
0.001,289426.61247167515,10,0.956905938390264
0.001,289426.61247167515,25,0.2849858030822361
0.001,289426.61247167515,50,1.7847462092795467
0.001,289426.61247167515,100,2.3799453804786026
0.001,289426.61247167515,133,3.0466449682426173
0.001,289426.61247167515,150,2.924040252510167
0.001,289426.61247167515,200,5.153664328310697
0.001,289426.61247167515,250,4.20169762664591
0.001,289426.61247167515,300,4.127526647615014
0.001,289426.61247167515,1526,2.4089175578410504
0.001,289426.61247167515,2000,2.392119261021435
0.001,298097.93965647276,1,14.178832375269849
0.001,298097.93965647276,5,5.645371246064315
0.001,298097.93965647276,10,3.919089568378695
0.001,298097.93965647276,25,0.8528382738368236
0.001,298097.93965647276,50,3.273093598549167
0.001,298097.93965647276,100,3.5513682067685295
0.001,298097.93965647276,133,1.3068512282516167
0.001,298097.93965647276,150,1.1444343810908322
0.001,298097.93965647276,200,1.958957642524183
0.001,298097.93965647276,250,1.6111799835998681
0.001,298097.93965647276,300,1.002561614226579
0.001,298097.93965647276,1526,0.6056475582554413
0.001,298097.93965647276,2000,0.6424571599418414
0.001,307029.062975785,1,4.14794170515961
0.001,307029.062975785,5,8.314319814468035
0.001,307029.062975785,10,11.083264307006175
0.001,307029.062975785,25,10.249311756568204
0.001,307029.062975785,50,5.418058395356638
0.001,307029.062975785,100,2.8298786409832246
0.001,307029.062975785,133,0.6503043153643375
0.001,307029.062975785,150,1.008505504400091
0.001,307029.062975785,200,0.4236698044114746
0.001,307029.062975785,250,0.9918347304083
0.001,307029.062975785,300,0.988501383431867
0.001,307029.062975785,1526,0.26752064987886115
0.001,307029.062975785,2000,0.22091683372491389
0.001,316227.76601683797,1,13.120661897231912
0.001,316227.76601683797,5,4.260119578750164
0.001,316227.76601683797,10,4.949039472681761
0.001,316227.76601683797,25,5.4614674387994455
0.001,316227.76601683797,50,1.9080189693449938
0.001,316227.76601683797,100,1.9204350053842063
0.001,316227.76601683797,133,0.55739533351516
0.001,316227.76601683797,150,0.8440760796584073
0.001,316227.76601683797,200,1.1678931475034915
0.001,316227.76601683797,250,0.2156719408230856
0.001,316227.76601683797,300,0.2586355771491071
0.001,316227.76601683797,1526,0.6498089533633902
0.001,316227.76601683797,2000,0.6518823373335181
0.002,100000.0,1,2.5247771630711213
0.002,100000.0,5,0.33713460601575207
0.002,100000.0,10,0.08617123567819363
0.002,100000.0,25,1.8879987731252186
0.002,100000.0,50,3.043763742893134
0.002,100000.0,100,2.757068947501466
0.002,100000.0,133,0.6154381522264885
0.002,100000.0,150,0.9619674980458512
0.002,100000.0,200,1.1556049227201584
0.002,100000.0,250,1.3935920453677682
0.002,100000.0,300,1.5412879877039813
0.002,100000.0,1526,1.13131977023113
0.002,100000.0,2000,1.1313071533459151
0.002,102996.03658099899,1,5.516817909239762
0.002,102996.03658099899,5,1.596656496367359
0.002,102996.03658099899,10,4.139287228388639
0.002,102996.03658099899,25,2.7507570133257104
0.002,102996.03658099899,50,1.7795633480818651
0.002,102996.03658099899,100,0.28702552289723826
0.002,102996.03658099899,133,0.47711677663937735
0.002,102996.03658099899,150,0.04122078139334917
0.002,102996.03658099899,200,0.2900637118382292
0.002,102996.03658099899,250,0.04416249659698224
0.002,102996.03658099899,300,0.4462346419950336
0.002,102996.03658099899,1526,0.2194133821340074
0.002,102996.03658099899,2000,0.21938387047885044
0.002,106081.83551394482,1,2.4294913800331415
0.002,106081.83551394482,5,5.435174521742738
0.002,106081.83551394482,10,4.400605324404751
0.002,106081.83551394482,25,4.134996339567806
0.002,106081.83551394482,50,3.4904919570617494
0.002,106081.83551394482,100,5.800848870721893
0.002,106081.83551394482,133,3.8804671172620147
0.002,106081.83551394482,150,3.087290291388854
0.002,106081.83551394482,200,2.893431448870615
0.002,106081.83551394482,250,2.4652813883167255
0.002,106081.83551394482,300,2.099438907323929
0.002,106081.83551394482,1526,2.1132050089054246
0.002,106081.83551394482,2000,2.1132426073272654
0.002,109260.0861117378,1,2.2109420965880417
0.002,109260.0861117378,5,1.6449768829170353
0.002,109260.0861117378,10,0.6205092576310562
0.002,109260.0861117378,25,2.2512395625089994
0.002,109260.0861117378,50,1.7370602019818762
0.002,109260.0861117378,100,0.4124957762287522
0.002,109260.0861117378,133,0.377812035034367
0.002,109260.0861117378,150,0.5916097417939454
0.002,109260.0861117378,200,0.5645077365898032
0.002,109260.0861117378,250,0.13047078064664674
0.002,109260.0861117378,300,0.09967677794702468
0.002,109260.0861117378,1526,0.210762084394446
0.002,109260.0861117378,2000,0.21084234515728895
0.002,112533.55826007646,1,1.0284382886402454
0.002,112533.55826007646,5,0.8923085705009726
0.002,112533.55826007646,10,0.056456680673363735
0.002,112533.55826007646,25,2.0069846769802098
0.002,112533.55826007646,50,1.307308316909257
0.002,112533.55826007646,100,1.5200023547840829
0.002,112533.55826007646,133,1.8654186300373112
0.002,112533.55826007646,150,0.9271753613811597
0.002,112533.55826007646,200,0.9284838052790292
0.002,112533.55826007646,250,0.7065679008283041
0.002,112533.55826007646,300,1.0361541574402509
0.002,112533.55826007646,1526,1.2787303394597984
0.002,112533.55826007646,2000,1.2786685108821985
0.002,115905.10483144816,1,4.44070547179399
0.002,115905.10483144816,5,7.307925616398279
0.002,115905.10483144816,10,7.399259822088425
0.002,115905.10483144816,25,7.97107966954718
0.002,115905.10483144816,50,6.943441969535343
0.002,115905.10483144816,100,7.397972406271947
0.002,115905.10483144816,133,7.3665403375453025
0.002,115905.10483144816,150,6.587112510345833
0.002,115905.10483144816,200,6.082787395642299
0.002,115905.10483144816,250,6.0046212117249524
0.002,115905.10483144816,300,6.3176023019459535
0.002,115905.10483144816,1526,5.716053071661008
0.002,115905.10483144816,2000,5.716001137268904
0.002,119377.66417144357,1,4.701220110506256
0.002,119377.66417144357,5,2.958508578905821
0.002,119377.66417144357,10,3.156407387354193
0.002,119377.66417144357,25,2.162861533006435
0.002,119377.66417144357,50,0.7123787878299481
0.002,119377.66417144357,100,0.04636875724827405
0.002,119377.66417144357,133,0.24422973979199014
0.002,119377.66417144357,150,0.32040333577242563
0.002,119377.66417144357,200,0.5709375399001146
0.002,119377.66417144357,250,0.30955960817118466
0.002,119377.66417144357,300,0.24510871962593228
0.002,119377.66417144357,1526,0.6758152046877512
0.002,119377.66417144357,2000,0.6758352480283065
0.002,122954.26265956216,1,3.3393331270835915
0.002,122954.26265956216,5,2.895080387210328
0.002,122954.26265956216,10,2.470946082334194
0.002,122954.26265956216,25,1.8434653132935637
0.002,122954.26265956216,50,0.1845111459697364
0.002,122954.26265956216,100,0.21343336138670566
0.002,122954.26265956216,133,0.5526620790878951
0.002,122954.26265956216,150,0.27561694804171566
0.002,122954.26265956216,200,0.8727471740075998
0.002,122954.26265956216,250,0.6594537245837273
0.002,122954.26265956216,300,0.555318943621387
0.002,122954.26265956216,1526,0.6506294884766248
0.002,122954.26265956216,2000,0.6506249509766349
0.002,126638.01734674022,1,2.4699284523503593
0.002,126638.01734674022,5,0.6175056038882758
0.002,126638.01734674022,10,1.3682943605181208
0.002,126638.01734674022,25,0.9899466592032695
0.002,126638.01734674022,50,3.0335860125142062
0.002,126638.01734674022,100,2.010683745462302
0.002,126638.01734674022,133,1.735782153564287
0.002,126638.01734674022,150,1.7113650117407815
0.002,126638.01734674022,200,1.042985194875655
0.002,126638.01734674022,250,1.0098229219474888
0.002,126638.01734674022,300,1.0260561563645751
0.002,126638.01734674022,1526,0.4915773837510642
0.002,126638.01734674022,2000,0.4915831653124769
0.002,130432.13867190041,1,2.6921284829004435
0.002,130432.13867190041,5,1.4263139540253178
0.002,130432.13867190041,10,2.7319570867311995
0.002,130432.13867190041,25,2.3161676482741314
0.002,130432.13867190041,50,1.009523292641461
0.002,130432.13867190041,100,0.28683108887162234
0.002,130432.13867190041,133,0.3885843945045053
0.002,130432.13867190041,150,0.19775723705424753
0.002,130432.13867190041,200,0.003774146825890057
0.002,130432.13867190041,250,0.008548732021154137
0.002,130432.13867190041,300,0.06752244937524665
0.002,130432.13867190041,1526,0.028746059482728015
0.002,130432.13867190041,2000,0.028797156575819827
0.002,134339.93325988986,1,1.9364851750251546
0.002,134339.93325988986,5,1.0959890400426957
0.002,134339.93325988986,10,1.756324992127702
0.002,134339.93325988986,25,1.0016847347724251
0.002,134339.93325988986,50,1.5455150149555266
0.002,134339.93325988986,100,1.5502326904861548
0.002,134339.93325988986,133,1.8946167440499266
0.002,134339.93325988986,150,1.7495163191342726
0.002,134339.93325988986,200,1.8600483983427694
0.002,134339.93325988986,250,1.7451497189431393
0.002,134339.93325988986,300,1.921938771934947
0.002,134339.93325988986,1526,1.244535643447307
0.002,134339.93325988986,2000,1.2445567009290244
0.002,138364.8068032461,1,1.6478634769810014
0.002,138364.8068032461,5,4.222721482594352
0.002,138364.8068032461,10,1.6291864595459629
0.002,138364.8068032461,25,1.02463247659216
0.002,138364.8068032461,50,0.7182159133772075
0.002,138364.8068032461,100,1.7888213082733273
0.002,138364.8068032461,133,1.1984857182633277
0.002,138364.8068032461,150,1.1862685239575512
0.002,138364.8068032461,200,1.1215532491205522
0.002,138364.8068032461,250,1.2795010848640231
0.002,138364.8068032461,300,1.384230781774022
0.002,138364.8068032461,1526,1.4419742422087438
0.002,138364.8068032461,2000,1.4419561654685822
0.002,142510.26703029993,1,3.4618079914871487
0.002,142510.26703029993,5,5.610411548688717
0.002,142510.26703029993,10,4.659257562485436
0.002,142510.26703029993,25,2.3586514553499
0.002,142510.26703029993,50,1.146443018626087
0.002,142510.26703029993,100,1.6209030071058805
0.002,142510.26703029993,133,1.8300702121014183
0.002,142510.26703029993,150,1.8077627296170249
0.002,142510.26703029993,200,1.7113740556142147
0.002,142510.26703029993,250,1.7323059373029537
0.002,142510.26703029993,300,2.2778603145616216
0.002,142510.26703029993,1526,2.2185104544460046
0.002,142510.26703029993,2000,2.218552319920491
0.002,146779.92676220706,1,6.57285896592839
0.002,146779.92676220706,5,7.106909815664039
0.002,146779.92676220706,10,4.590449369434282
0.002,146779.92676220706,25,0.2366462250593031
0.002,146779.92676220706,50,1.587475117372378
0.002,146779.92676220706,100,0.6787917694055068
0.002,146779.92676220706,133,0.8269688028813107
0.002,146779.92676220706,150,0.815715651409846
0.002,146779.92676220706,200,1.6030464068462607
0.002,146779.92676220706,250,1.4125485197655507
0.002,146779.92676220706,300,0.8136208891228307
0.002,146779.92676220706,1526,0.49273135262774304
0.002,146779.92676220706,2000,0.492631721059297
0.002,151177.5070615663,1,1.3371537026505393
0.002,151177.5070615663,5,2.233895616038353
0.002,151177.5070615663,10,0.4409958782198373
0.002,151177.5070615663,25,1.8123502020116575
0.002,151177.5070615663,50,2.5528779810229025
0.002,151177.5070615663,100,2.888160575846996
0.002,151177.5070615663,133,2.432060407983954
0.002,151177.5070615663,150,2.4338696329250524
0.002,151177.5070615663,200,1.0456090882089484
0.002,151177.5070615663,250,0.7842017558250518
0.002,151177.5070615663,300,0.5131610629141505
0.002,151177.5070615663,1526,0.2270033677596075
0.002,151177.5070615663,2000,0.22703804664706695
0.002,155706.84047537317,1,9.843182228762089
0.002,155706.84047537317,5,5.410844224239554
0.002,155706.84047537317,10,4.368231715732691
0.002,155706.84047537317,25,2.2355926210893813
0.002,155706.84047537317,50,2.1775521250438032
0.002,155706.84047537317,100,2.597626916331137
0.002,155706.84047537317,133,2.7616144697676646
0.002,155706.84047537317,150,2.752520877562347
0.002,155706.84047537317,200,1.6088003604982077
0.002,155706.84047537317,250,1.5505203760185395
0.002,155706.84047537317,300,0.773676936965785
0.002,155706.84047537317,1526,0.4848024163438822
0.002,155706.84047537317,2000,0.48485350810915406
0.002,160371.8743751331,1,1.4641741113282478
0.002,160371.8743751331,5,0.5432859037737217
0.002,160371.8743751331,10,3.892899429947647
0.002,160371.8743751331,25,1.3907294236887537
0.002,160371.8743751331,50,0.6456643917281326
0.002,160371.8743751331,100,0.42157289272472553
0.002,160371.8743751331,133,1.4355789830551657
0.002,160371.8743751331,150,1.4616789803494612
0.002,160371.8743751331,200,1.450939317646771
0.002,160371.8743751331,250,1.992555317861843
0.002,160371.8743751331,300,1.8063775842801988
0.002,160371.8743751331,1526,1.3995472071728727
0.002,160371.8743751331,2000,1.3995360776880261
0.002,165176.67439704583,1,3.3818443293730525
0.002,165176.67439704583,5,1.0591410206179717
0.002,165176.67439704583,10,1.9938952485335903
0.002,165176.67439704583,25,1.8366333547292015
0.002,165176.67439704583,50,2.768898006697782
0.002,165176.67439704583,100,2.2528035398354405
0.002,165176.67439704583,133,2.5057748993767746
0.002,165176.67439704583,150,2.4801458461060975
0.002,165176.67439704583,200,2.3012708469650534
0.002,165176.67439704583,250,3.2112763267523405
0.002,165176.67439704583,300,2.5642869508446893
0.002,165176.67439704583,1526,1.7784057167355058
0.002,165176.67439704583,2000,1.7784319596812566
0.002,170125.42798525892,1,10.329350900055942
0.002,170125.42798525892,5,4.775497689806798
0.002,170125.42798525892,10,2.1050603680596396
0.002,170125.42798525892,25,2.144724684101675
0.002,170125.42798525892,50,1.7067917952335847
0.002,170125.42798525892,100,0.2915940955062979
0.002,170125.42798525892,133,1.6067041487112874
0.002,170125.42798525892,150,1.727034839665066
0.002,170125.42798525892,200,0.902014803228667
0.002,170125.42798525892,250,0.15219849198729207
0.002,170125.42798525892,300,0.7758447516334854
0.002,170125.42798525892,1526,0.06373967015679227
0.002,170125.42798525892,2000,0.06377683993741812
0.002,175222.44804127837,1,11.007982075556356
0.002,175222.44804127837,5,5.723341638060447
0.002,175222.44804127837,10,3.247248096637122
0.002,175222.44804127837,25,4.597985726361003
0.002,175222.44804127837,50,4.4500746255052945
0.002,175222.44804127837,100,3.2926435971476167
0.002,175222.44804127837,133,3.606167688505593
0.002,175222.44804127837,150,3.9552300179602753
0.002,175222.44804127837,200,0.6950788300437125
0.002,175222.44804127837,250,1.4830144289553573
0.002,175222.44804127837,300,1.4017709563649987
0.002,175222.44804127837,1526,1.721076006828298
0.002,175222.44804127837,2000,1.7210320293106633
0.002,180472.17668271702,1,8.013967713903185
0.002,180472.17668271702,5,9.585399650950421
0.002,180472.17668271702,10,8.694715563626232
0.002,180472.17668271702,25,8.944743381995067
0.002,180472.17668271702,50,8.676596199633423
0.002,180472.17668271702,100,6.638691915622985
0.002,180472.17668271702,133,5.559532478318943
0.002,180472.17668271702,150,5.976981182024247
0.002,180472.17668271702,200,2.782969245850836
0.002,180472.17668271702,250,2.496841058917198
0.002,180472.17668271702,300,2.6901401876584714
0.002,180472.17668271702,1526,1.5760951029697026
0.002,180472.17668271702,2000,1.5761236230864597
0.002,185879.18911465636,1,6.275331203210953
0.002,185879.18911465636,5,3.190566803998081
0.002,185879.18911465636,10,0.48181188456874224
0.002,185879.18911465636,25,2.608277523126162
0.002,185879.18911465636,50,2.570864143253857
0.002,185879.18911465636,100,0.26852075511487783
0.002,185879.18911465636,133,0.8239623484878393
0.002,185879.18911465636,150,0.6167357287085906
0.002,185879.18911465636,200,0.6559573217346042
0.002,185879.18911465636,250,0.8266227505300776
0.002,185879.18911465636,300,0.6446429635980166
0.002,185879.18911465636,1526,0.2886952163753449
0.002,185879.18911465636,2000,0.2886967975064181
0.002,191448.19761699575,1,0.551118145504006
0.002,191448.19761699575,5,6.1859298769741144
0.002,191448.19761699575,10,7.179780860289611
0.002,191448.19761699575,25,8.82437087560902
0.002,191448.19761699575,50,8.397817104534624
0.002,191448.19761699575,100,6.889623509119701
0.002,191448.19761699575,133,6.099027742697217
0.002,191448.19761699575,150,6.275103942585702
0.002,191448.19761699575,200,5.27978680526212
0.002,191448.19761699575,250,4.980499351997423
0.002,191448.19761699575,300,5.004588220206642
0.002,191448.19761699575,1526,5.352120495470444
0.002,191448.19761699575,2000,5.352145622608077
0.002,197184.05565126418,1,1.344009418375208
0.002,197184.05565126418,5,3.40212801465168
0.002,197184.05565126418,10,1.8992768496791541
0.002,197184.05565126418,25,3.3912662485636247
0.002,197184.05565126418,50,4.153484687114542
0.002,197184.05565126418,100,2.906158332105406
0.002,197184.05565126418,133,2.9328533216721553
0.002,197184.05565126418,150,2.365141027072241
0.002,197184.05565126418,200,2.1724204194324557
0.002,197184.05565126418,250,2.176707387498027
0.002,197184.05565126418,300,2.021750589959993
0.002,197184.05565126418,1526,1.5979823155757913
0.002,197184.05565126418,2000,1.5979742630806868
0.002,203091.76209047346,1,2.1158448863316153
0.002,203091.76209047346,5,3.7375909941765713
0.002,203091.76209047346,10,2.009447488508158
0.002,203091.76209047346,25,1.3683467180781008
0.002,203091.76209047346,50,2.561955902598129
0.002,203091.76209047346,100,1.649489149232977
0.002,203091.76209047346,133,1.5425105929971323
0.002,203091.76209047346,150,0.725372151380725
0.002,203091.76209047346,200,0.1403691605264612
0.002,203091.76209047346,250,0.14587117975679575
0.002,203091.76209047346,300,0.1781633239952498
0.002,203091.76209047346,1526,0.5307009749303688
0.002,203091.76209047346,2000,0.5307583500216424
0.002,209176.4655756995,1,3.9377392770220467
0.002,209176.4655756995,5,2.7077498822873167
0.002,209176.4655756995,10,2.68200517186051
0.002,209176.4655756995,25,4.9316349419386825
0.002,209176.4655756995,50,6.982815571715037
0.002,209176.4655756995,100,6.91404577927824
0.002,209176.4655756995,133,7.299526828450325
0.002,209176.4655756995,150,6.455448026801605
0.002,209176.4655756995,200,5.677251532357332
0.002,209176.4655756995,250,5.8288217202352826
0.002,209176.4655756995,300,5.828527083689551
0.002,209176.4655756995,1526,5.037493170962989
0.002,209176.4655756995,2000,5.03744548868417
0.002,215443.46900318822,1,1.1186145887004386
0.002,215443.46900318822,5,1.0409808204276487
0.002,215443.46900318822,10,0.1247160396160325
0.002,215443.46900318822,25,1.4343378953817592
0.002,215443.46900318822,50,1.53465943242918
0.002,215443.46900318822,100,2.357460973151319
0.002,215443.46900318822,133,0.952440942186513
0.002,215443.46900318822,150,0.33738926177466055
0.002,215443.46900318822,200,0.2185859777055157
0.002,215443.46900318822,250,0.08384310722613009
0.002,215443.46900318822,300,0.06147946309283725
0.002,215443.46900318822,1526,0.08774305867336807
0.002,215443.46900318822,2000,0.08784561171705718
0.002,221898.23414589697,1,2.709602635804913
0.002,221898.23414589697,5,1.117158283796016
0.002,221898.23414589697,10,1.7249042802795884
0.002,221898.23414589697,25,4.027860047561262
0.002,221898.23414589697,50,0.5244303452382155
0.002,221898.23414589697,100,1.1948899782400986
0.002,221898.23414589697,133,0.7948629679995065
0.002,221898.23414589697,150,0.6673109782168467
0.002,221898.23414589697,200,0.8673218950279988
0.002,221898.23414589697,250,0.26922903340528137
0.002,221898.23414589697,300,0.04154647548421053
0.002,221898.23414589697,1526,0.5368097967366339
0.002,221898.23414589697,2000,0.5367645480546344
0.002,228546.38641349884,1,2.8742526570204063
0.002,228546.38641349884,5,1.601001573882968
0.002,228546.38641349884,10,0.9592788424233731
0.002,228546.38641349884,25,7.197081345548213
0.002,228546.38641349884,50,3.973546896235348
0.002,228546.38641349884,100,4.057852824942529
0.002,228546.38641349884,133,1.8012657716826652
0.002,228546.38641349884,150,1.3299850636431074
0.002,228546.38641349884,200,0.6507283177015779
0.002,228546.38641349884,250,0.3675827176484745
0.002,228546.38641349884,300,0.4307326655180077
0.002,228546.38641349884,1526,0.000847085004352266
0.002,228546.38641349884,2000,0.000827371550258249
0.002,235393.71975499907,1,1.9304544531805732
0.002,235393.71975499907,5,0.3516577329100983
0.002,235393.71975499907,10,1.2109955005980737
0.002,235393.71975499907,25,1.4363437305946718
0.002,235393.71975499907,50,0.3412205494423688
0.002,235393.71975499907,100,3.3310260157632
0.002,235393.71975499907,133,3.2347424101171782
0.002,235393.71975499907,150,2.298343379472499
0.002,235393.71975499907,200,1.259368154060212
0.002,235393.71975499907,250,0.7284346638225543
0.002,235393.71975499907,300,0.6956750100725912
0.002,235393.71975499907,1526,0.022849010973004624
0.002,235393.71975499907,2000,0.022881903321831487
0.002,242446.20170823307,1,7.368418762296642
0.002,242446.20170823307,5,3.6652004739808035
0.002,242446.20170823307,10,3.808928273159836
0.002,242446.20170823307,25,3.58083128002545
0.002,242446.20170823307,50,1.5699128744417976
0.002,242446.20170823307,100,0.5844471915188478
0.002,242446.20170823307,133,0.7755999145956594
0.002,242446.20170823307,150,0.282166814453376
0.002,242446.20170823307,200,0.4651653747459932
0.002,242446.20170823307,250,0.6499950392535538
0.002,242446.20170823307,300,0.8633609145435912
0.002,242446.20170823307,1526,1.3574569246702595
0.002,242446.20170823307,2000,1.3574819832647336
0.002,249709.97860065434,1,7.158950309505599
0.002,249709.97860065434,5,10.458791033212037
0.002,249709.97860065434,10,9.71168724844756
0.002,249709.97860065434,25,2.2722769622705528
0.002,249709.97860065434,50,6.661775737404241
0.002,249709.97860065434,100,2.8333712676903815
0.002,249709.97860065434,133,2.617902878941095
0.002,249709.97860065434,150,1.850310294325027
0.002,249709.97860065434,200,2.172913627113303
0.002,249709.97860065434,250,1.1900686144144856
0.002,249709.97860065434,300,1.198625394343253
0.002,249709.97860065434,1526,0.3306977832362463
0.002,249709.97860065434,2000,0.33073416431216174
0.002,257191.3809059347,1,0.1277546580240596
0.002,257191.3809059347,5,0.3794117638099124
0.002,257191.3809059347,10,0.21807902625005227
0.002,257191.3809059347,25,0.2845648456896015
0.002,257191.3809059347,50,4.856950179517298
0.002,257191.3809059347,100,3.5756556355227076
0.002,257191.3809059347,133,3.700434288937686
0.002,257191.3809059347,150,3.4367912468442228
0.002,257191.3809059347,200,2.6842207612753555
0.002,257191.3809059347,250,3.0823652807339386
0.002,257191.3809059347,300,2.366983762483869
0.002,257191.3809059347,1526,2.037796073273057
0.002,257191.3809059347,2000,2.037760973602417
0.002,264896.92876105296,1,5.077383958894643
0.002,264896.92876105296,5,10.622181081671442
0.002,264896.92876105296,10,9.445732221807702
0.002,264896.92876105296,25,4.74198678389439
0.002,264896.92876105296,50,2.0590468981681624
0.002,264896.92876105296,100,0.5438895145816787
0.002,264896.92876105296,133,0.28478690187694156
0.002,264896.92876105296,150,0.4431072459483403
0.002,264896.92876105296,200,0.49465819609031314
0.002,264896.92876105296,250,0.49742800231615547
0.002,264896.92876105296,300,0.14342093139930512
0.002,264896.92876105296,1526,0.049992801974440226
0.002,264896.92876105296,2000,0.04996643654158106
0.002,272833.33764867694,1,14.460234628902981
0.002,272833.33764867694,5,5.582655718357273
0.002,272833.33764867694,10,5.820524462109461
0.002,272833.33764867694,25,4.379603721899912
0.002,272833.33764867694,50,3.6066324942548817
0.002,272833.33764867694,100,2.712499843830301
0.002,272833.33764867694,133,3.280502019166306
0.002,272833.33764867694,150,2.9308480067447817
0.002,272833.33764867694,200,1.7778244830478798
0.002,272833.33764867694,250,1.5917494969944528
0.002,272833.33764867694,300,1.2474632855810341
0.002,272833.33764867694,1526,0.5284642400329176
0.002,272833.33764867694,2000,0.5285012190397538
0.002,281007.5242497918,1,9.70247850001033
0.002,281007.5242497918,5,2.752571923461801
0.002,281007.5242497918,10,1.0912314461202186
0.002,281007.5242497918,25,0.813129891477729
0.002,281007.5242497918,50,0.40358520187146496
0.002,281007.5242497918,100,0.9561854941312049
0.002,281007.5242497918,133,2.373021966406668
0.002,281007.5242497918,150,2.6790575066224847
0.002,281007.5242497918,200,1.5482510421097686
0.002,281007.5242497918,250,0.936486924510973
0.002,281007.5242497918,300,1.698894682831451
0.002,281007.5242497918,1526,2.4771694540104363
0.002,281007.5242497918,2000,2.4772251434515056
0.002,289426.61247167515,1,1.9898965127395059
0.002,289426.61247167515,5,2.189876732227276
0.002,289426.61247167515,10,0.9624086527182953
0.002,289426.61247167515,25,0.3005122176473378
0.002,289426.61247167515,50,1.7388086348255456
0.002,289426.61247167515,100,2.2380529377769562
0.002,289426.61247167515,133,2.8293116992244904
0.002,289426.61247167515,150,2.7208883390339906
0.002,289426.61247167515,200,4.539938979040016
0.002,289426.61247167515,250,3.8453192946108175
0.002,289426.61247167515,300,3.799527033475897
0.002,289426.61247167515,1526,3.4221855963442067
0.002,289426.61247167515,2000,3.4221497726357484
