anchor_log10,x_anchor,k_label,H,k,C_H,w_label,w,x,pi_H,HL,residual,abs_residual,log_x,sqrt_HL
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,118894066,0,0.150734,-0.150734,0.150734,18.593743,0.388245
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,119350723,0,0.150641,-0.150641,0.150641,18.597577,0.388125
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,119622214,1,0.150586,0.849414,0.849414,18.599849,0.388054
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,120123495,0,0.150484,-0.150484,0.150484,18.604031,0.387923
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,120597477,0,0.150389,-0.150389,0.150389,18.607969,0.387800
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,120770950,0,0.150354,-0.150354,0.150354,18.609406,0.387755
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,121116669,0,0.150285,-0.150285,0.150285,18.612265,0.387666
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,121419838,0,0.150224,-0.150224,0.150224,18.614765,0.387588
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,122087666,0,0.150091,-0.150091,0.150091,18.620250,0.387416
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,122568593,0,0.149996,-0.149996,0.149996,18.624181,0.387294
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,122672802,0,0.149976,-0.149976,0.149976,18.625031,0.387267
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,123024620,1,0.149907,0.850093,0.850093,18.627895,0.387178
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,123364236,0,0.149840,-0.149840,0.149840,18.630652,0.387092
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,123829710,0,0.149749,-0.149749,0.149749,18.634418,0.386975
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,124373209,0,0.149644,-0.149644,0.149644,18.638797,0.386838
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,124765808,0,0.149568,-0.149568,0.149568,18.641949,0.386740
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,125019057,0,0.149519,-0.149519,0.149519,18.643977,0.386677
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,125395256,0,0.149447,-0.149447,0.149447,18.646981,0.386584
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,125684648,0,0.149391,-0.149391,0.149391,18.649287,0.386512
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,126359649,0,0.149263,-0.149263,0.149263,18.654643,0.386345
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,126702357,0,0.149198,-0.149198,0.149198,18.657351,0.386261
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,126853003,0,0.149169,-0.149169,0.149169,18.658540,0.386224
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,127542249,0,0.149039,-0.149039,0.149039,18.663958,0.386056
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,127927280,0,0.148967,-0.148967,0.148967,18.666973,0.385963
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,128270012,0,0.148903,-0.148903,0.148903,18.669648,0.385880
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,128496667,0,0.148861,-0.148861,0.148861,18.671414,0.385825
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,128847825,1,0.148796,0.851204,0.851204,18.674143,0.385740
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,129507097,0,0.148674,-0.148674,0.148674,18.679246,0.385582
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,129575021,0,0.148661,-0.148661,0.148661,18.679771,0.385566
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,130265093,1,0.148535,0.851465,0.851465,18.685082,0.385402
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,130556133,0,0.148481,-0.148481,0.148481,18.687314,0.385333
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,130786666,0,0.148439,-0.148439,0.148439,18.689078,0.385278
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,131475473,1,0.148314,0.851686,0.851686,18.694331,0.385116
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,131808258,0,0.148254,-0.148254,0.148254,18.696859,0.385038
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,132237964,0,0.148177,-0.148177,0.148177,18.700114,0.384937
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,132585033,0,0.148114,-0.148114,0.148114,18.702735,0.384856
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,132869206,0,0.148063,-0.148063,0.148063,18.704876,0.384790
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,133454370,0,0.147959,-0.147959,0.147959,18.709270,0.384655
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,133795962,0,0.147899,-0.147899,0.147899,18.711827,0.384576
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,134105244,0,0.147844,-0.147844,0.147844,18.714135,0.384505
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,134602494,0,0.147756,-0.147756,0.147756,18.717837,0.384391
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,134676679,0,0.147743,-0.147743,0.147743,18.718387,0.384374
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,135211215,0,0.147649,-0.147649,0.147649,18.722349,0.384252
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,135570124,0,0.147587,-0.147587,0.147587,18.725000,0.384170
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,136137106,0,0.147488,-0.147488,0.147488,18.729173,0.384042
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,136277468,1,0.147464,0.852536,0.852536,18.730204,0.384010
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,136743175,1,0.147383,0.852617,0.852617,18.733615,0.383905
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,136985950,0,0.147341,-0.147341,0.147341,18.735389,0.383851
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,137678384,0,0.147222,-0.147222,0.147222,18.740431,0.383696
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,138059587,0,0.147157,-0.147157,0.147157,18.743196,0.383611
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,138302707,1,0.147116,0.852884,0.852884,18.744955,0.383557
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,138602697,0,0.147065,-0.147065,0.147065,18.747122,0.383490
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,139055527,1,0.146988,0.853012,0.853012,18.750384,0.383390
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,139576882,0,0.146900,-0.146900,0.146900,18.754126,0.383275
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,139745660,0,0.146872,-0.146872,0.146872,18.755335,0.383238
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,140232362,0,0.146790,-0.146790,0.146790,18.758811,0.383132
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,140475397,0,0.146749,-0.146749,0.146749,18.760543,0.383079
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,141055848,0,0.146653,-0.146653,0.146653,18.764666,0.382953
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,141360560,0,0.146602,-0.146602,0.146602,18.766824,0.382886
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,142016051,0,0.146494,-0.146494,0.146494,18.771451,0.382745
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,142088699,0,0.146482,-0.146482,0.146482,18.771962,0.382729
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,142483461,0,0.146417,-0.146417,0.146417,18.774736,0.382644
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,143116651,0,0.146313,-0.146313,0.146313,18.779171,0.382509
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,143201652,0,0.146299,-0.146299,0.146299,18.779764,0.382491
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,143632053,0,0.146229,-0.146229,0.146229,18.782765,0.382399
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,144195024,0,0.146138,-0.146138,0.146138,18.786677,0.382280
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,144399838,0,0.146105,-0.146105,0.146105,18.788097,0.382236
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,145091952,0,0.145993,-0.145993,0.145993,18.792878,0.382091
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,145159831,0,0.145982,-0.145982,0.145982,18.793346,0.382076
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,145906372,0,0.145863,-0.145863,0.145863,18.798476,0.381920
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,146214469,1,0.145814,0.854186,0.854186,18.800585,0.381856
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,146574234,0,0.145757,-0.145757,0.145757,18.803043,0.381781
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,146837361,0,0.145715,-0.145715,0.145715,18.804836,0.381726
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,147394243,0,0.145627,-0.145627,0.145627,18.808621,0.381611
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,147766610,0,0.145568,-0.145568,0.145568,18.811145,0.381534
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,147876287,1,0.145551,0.854449,0.854449,18.811887,0.381512
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,148443502,0,0.145462,-0.145462,0.145462,18.815715,0.381395
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,148891692,0,0.145392,-0.145392,0.145392,18.818730,0.381303
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,149106394,0,0.145359,-0.145359,0.145359,18.820171,0.381260
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,149722336,0,0.145263,-0.145263,0.145263,18.824293,0.381134
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,149836538,0,0.145246,-0.145246,0.145246,18.825056,0.381111
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,150361157,0,0.145165,-0.145165,0.145165,18.828551,0.381005
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,150755005,0,0.145104,-0.145104,0.145104,18.831167,0.380926
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,151149919,0,0.145044,-0.145044,0.145044,18.833783,0.380846
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,151627788,0,0.144971,-0.144971,0.144971,18.836939,0.380751
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,152111604,0,0.144898,-0.144898,0.144898,18.840125,0.380654
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,152484680,0,0.144841,-0.144841,0.144841,18.842575,0.380580
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,152811237,0,0.144792,-0.144792,0.144792,18.844714,0.380515
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,153228329,0,0.144729,-0.144729,0.144729,18.847440,0.380433
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,153571739,2,0.144677,1.855323,1.855323,18.849678,0.380365
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,154075772,1,0.144602,0.855398,0.855398,18.852955,0.380266
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,154410170,1,0.144552,0.855448,0.855448,18.855123,0.380200
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,154700140,0,0.144509,-0.144509,0.144509,18.856999,0.380143
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,154929357,0,0.144475,-0.144475,0.144475,18.858480,0.380099
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,155322972,0,0.144417,-0.144417,0.144417,18.861017,0.380022
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,155979800,0,0.144320,-0.144320,0.144320,18.865237,0.379894
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,156114376,0,0.144300,-0.144300,0.144300,18.866099,0.379868
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,156508376,0,0.144242,-0.144242,0.144242,18.868620,0.379792
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,156828781,1,0.144195,0.855805,0.855805,18.870665,0.379730
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,157568572,0,0.144087,-0.144087,0.144087,18.875371,0.379588
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,157734177,0,0.144063,-0.144063,0.144063,18.876422,0.379557
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,158069113,0,0.144015,-0.144015,0.144015,18.878543,0.379493
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,158376354,0,0.143970,-0.143970,0.143970,18.880485,0.379434
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,159106509,0,0.143865,-0.143865,0.143865,18.885084,0.379296
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,159484581,0,0.143811,-0.143811,0.143811,18.887458,0.379224
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,159915269,0,0.143749,-0.143749,0.143749,18.890155,0.379143
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,159936854,0,0.143746,-0.143746,0.143746,18.890290,0.379139
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,160353504,0,0.143687,-0.143687,0.143687,18.892891,0.379061
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,160763777,0,0.143629,-0.143629,0.143629,18.895447,0.378984
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,161461894,2,0.143530,1.856470,1.856470,18.899780,0.378853
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,161694983,0,0.143497,-0.143497,0.143497,18.901222,0.378810
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,161886088,0,0.143470,-0.143470,0.143470,18.902403,0.378774
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,162556180,0,0.143376,-0.143376,0.143376,18.906534,0.378650
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,162662608,0,0.143361,-0.143361,0.143361,18.907189,0.378631
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,163348355,0,0.143266,-0.143266,0.143266,18.911396,0.378504
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,163449954,0,0.143251,-0.143251,0.143251,18.912017,0.378486
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,164186761,0,0.143149,-0.143149,0.143149,18.916515,0.378351
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,164354079,0,0.143126,-0.143126,0.143126,18.917534,0.378320
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,164724582,1,0.143075,0.856925,0.856925,18.919785,0.378253
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,164993388,0,0.143038,-0.143038,0.143038,18.921416,0.378204
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,165376841,0,0.142985,-0.142985,0.142985,18.923737,0.378134
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,166075638,0,0.142890,-0.142890,0.142890,18.927954,0.378008
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,166488054,1,0.142834,0.857166,0.857166,18.930434,0.377933
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,166820375,0,0.142789,-0.142789,0.142789,18.932428,0.377874
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,167240714,0,0.142732,-0.142732,0.142732,18.934945,0.377798
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,167566007,0,0.142688,-0.142688,0.142688,18.936888,0.377740
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,167719064,0,0.142667,-0.142667,0.142667,18.937801,0.377713
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,168337808,1,0.142584,0.857416,0.857416,18.941483,0.377603
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,168638598,0,0.142544,-0.142544,0.142544,18.943269,0.377549
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,168970231,0,0.142499,-0.142499,0.142499,18.945233,0.377491
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,169629567,0,0.142411,-0.142411,0.142411,18.949128,0.377374
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,169950276,0,0.142369,-0.142369,0.142369,18.951016,0.377318
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,170360547,0,0.142314,-0.142314,0.142314,18.953428,0.377246
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,170476799,0,0.142299,-0.142299,0.142299,18.954110,0.377226
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,171083798,0,0.142219,-0.142219,0.142219,18.957664,0.377119
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,171302347,0,0.142190,-0.142190,0.142190,18.958941,0.377081
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,171720464,0,0.142136,-0.142136,0.142136,18.961379,0.377009
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,172276800,0,0.142063,-0.142063,0.142063,18.964613,0.376912
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,172747527,0,0.142002,-0.142002,0.142002,18.967342,0.376831
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,172783419,0,0.141997,-0.141997,0.141997,18.967549,0.376825
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,173412363,0,0.141915,-0.141915,0.141915,18.971183,0.376716
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,173747995,0,0.141872,-0.141872,0.141872,18.973117,0.376659
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,174184698,0,0.141816,-0.141816,0.141816,18.975627,0.376584
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,174327972,0,0.141797,-0.141797,0.141797,18.976449,0.376560
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,174994785,0,0.141712,-0.141712,0.141712,18.980267,0.376446
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,175200505,0,0.141685,-0.141685,0.141685,18.981442,0.376411
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,175782304,0,0.141611,-0.141611,0.141611,18.984757,0.376313
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,176145530,0,0.141565,-0.141565,0.141565,18.986821,0.376251
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,176557672,0,0.141513,-0.141513,0.141513,18.989158,0.376182
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,176966624,0,0.141461,-0.141461,0.141461,18.991472,0.376113
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,177245802,0,0.141426,-0.141426,0.141426,18.993048,0.376066
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,339,177600631,0,0.141381,-0.141381,0.141381,18.995048,0.376007
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,100118540,3,1.861280,1.138720,1.138720,18.421865,1.364287
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,100549660,4,1.859978,2.140022,2.140022,18.426162,1.363810
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,101126491,2,1.858247,0.141753,0.141753,18.431883,1.363175
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,101539340,2,1.857015,0.142985,0.142985,18.435957,1.362723
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,101685438,1,1.856581,-0.856581,0.856581,18.437395,1.362564
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,102179397,5,1.855118,3.144882,3.144882,18.442241,1.362027
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,102557204,2,1.854004,0.145996,0.145996,18.445931,1.361618
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,102835017,1,1.853189,-0.853189,0.853189,18.448636,1.361319
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,103226604,3,1.852044,1.147956,1.147956,18.452437,1.360898
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,103842890,0,1.850253,-1.850253,1.850253,18.458390,1.360240
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,104015908,4,1.849752,2.150248,2.150248,18.460054,1.360056
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,104368846,5,1.848734,3.151266,3.151266,18.463442,1.359682
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,104836590,1,1.847392,-0.847392,0.847392,18.467913,1.359188
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,105399161,2,1.845787,0.154213,0.154213,18.473265,1.358597
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,105760687,2,1.844761,0.155239,0.155239,18.476689,1.358220
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,106197924,2,1.843526,0.156474,0.156474,18.480815,1.357765
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,106517857,1,1.842626,-0.842626,0.842626,18.483823,1.357434
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,106879406,5,1.841613,3.158387,3.158387,18.487212,1.357060
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,107126160,3,1.840924,1.159076,1.159076,18.489518,1.356806
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,107704722,1,1.839316,-0.839316,0.839316,18.494904,1.356214
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,107929030,0,1.838695,-1.838695,1.838695,18.496984,1.355985
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,108468197,1,1.837210,-0.837210,0.837210,18.501968,1.355437
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,108599261,0,1.836850,-1.836850,1.836850,18.503175,1.355305
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,109273164,1,1.835009,-0.835009,0.835009,18.509361,1.354625
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,109618719,2,1.834071,0.165929,0.165929,18.512519,1.354279
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,109927286,3,1.833235,1.166765,1.166765,18.515330,1.353970
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,110434108,5,1.831870,3.168130,3.168130,18.519930,1.353466
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,110543896,1,1.831575,-0.831575,0.831575,18.520923,1.353357
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,111168143,2,1.829905,0.170095,0.170095,18.526554,1.352740
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,111293388,1,1.829572,-0.829572,0.829572,18.527680,1.352617
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,111690601,2,1.828517,0.171483,0.171483,18.531243,1.352227
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,112369182,1,1.826725,-0.826725,0.826725,18.537300,1.351564
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,112543587,3,1.826267,1.173733,1.173733,18.538851,1.351394
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,113128113,0,1.824737,-1.824737,1.824737,18.544031,1.350828
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,113545711,2,1.823649,0.176351,0.176351,18.547716,1.350426
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,113678805,1,1.823304,-0.823304,0.823304,18.548888,1.350298
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,114380965,4,1.821489,2.178511,2.178511,18.555045,1.349626
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,114676741,2,1.820729,0.179271,0.179271,18.557628,1.349344
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,114795984,2,1.820423,0.179577,0.179577,18.558667,1.349231
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,115273688,0,1.819202,-1.819202,1.819202,18.562820,1.348778
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,115688254,2,1.818146,0.181854,0.181854,18.566410,1.348387
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,115958415,2,1.817461,0.182539,0.182539,18.568742,1.348133
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,116385611,4,1.816382,2.183618,2.183618,18.572419,1.347732
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,117071723,1,1.814659,-0.814659,0.814659,18.578297,1.347093
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,117124563,2,1.814526,0.185474,0.185474,18.578749,1.347044
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,117810425,0,1.812817,-1.812817,1.812817,18.584587,1.346409
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,118134106,2,1.812014,0.187986,0.187986,18.587331,1.346111
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,118443956,1,1.811248,-0.811248,0.811248,18.589950,1.345826
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,118765800,3,1.810455,1.189545,1.189545,18.592664,1.345532
8,100000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,4071,119109064,3,1.809613,1.190387,1.190387,18.595550,1.345218
